date,circulating,bridgedTo,bridgedTo_bridges_not-found_not-found_amount,minted,chain,peg_type,bridgedTo_bridges_not-found_ethereum_amount
2025-02-04,1425508.0,1425508.0,1425508.0,,Optimism,peggedUSD,
2025-02-05,1425508.0,1425508.0,1425508.0,,Optimism,peggedUSD,
2025-02-06,1425508.0,1425508.0,1425508.0,,Optimism,peggedUSD,
2025-02-07,1425508.0,1425508.0,1425508.0,,Optimism,peggedUSD,
2025-02-08,1425508.0,1425508.0,1425508.0,,Optimism,peggedUSD,
2025-02-09,1425508.0,1425508.0,1425508.0,,Optimism,peggedUSD,
2025-02-10,1425508.0,1425508.0,1425508.0,,Optimism,peggedUSD,
2025-02-11,1425508.0,1425508.0,1425508.0,,Optimism,peggedUSD,
2025-02-12,1425508.0,1425508.0,1425508.0,,Optimism,peggedUSD,
2025-02-13,1425508.0,1425508.0,1425508.0,,Optimism,peggedUSD,
2025-02-14,1385250.0,1385250.0,1385250.0,,Optimism,peggedUSD,
2025-02-15,1335032.0,1335032.0,1335032.0,,Optimism,peggedUSD,
2025-02-16,1335032.0,1335032.0,1335032.0,,Optimism,peggedUSD,
2025-02-17,1276938.0,1276938.0,1276938.0,,Optimism,peggedUSD,
2025-02-18,1276938.0,1276938.0,1276938.0,,Optimism,peggedUSD,
2025-02-19,1276938.0,1276938.0,1276938.0,,Optimism,peggedUSD,
2025-02-20,1276938.0,1276938.0,1276938.0,,Optimism,peggedUSD,
2025-02-21,1276938.0,1276938.0,1276938.0,,Optimism,peggedUSD,
2025-02-22,1276938.0,1276938.0,1276938.0,,Optimism,peggedUSD,
2025-02-23,1276938.0,1276938.0,1276938.0,,Optimism,peggedUSD,
2025-02-24,1226737.0,1226737.0,1226737.0,,Optimism,peggedUSD,
2025-02-25,1226737.0,1226737.0,1226737.0,,Optimism,peggedUSD,
2025-02-26,1226737.0,1226737.0,1226737.0,,Optimism,peggedUSD,
2025-02-27,1226737.0,1226737.0,1226737.0,,Optimism,peggedUSD,
2025-02-28,1226737.0,1226737.0,1226737.0,,Optimism,peggedUSD,
2025-03-01,1226737.0,1226737.0,1226737.0,,Optimism,peggedUSD,
2025-03-02,1226737.0,1226737.0,1226737.0,,Optimism,peggedUSD,
2025-03-03,1266737.0,1266737.0,1266737.0,,Optimism,peggedUSD,
2025-03-04,1266737.0,1266737.0,1266737.0,,Optimism,peggedUSD,
2025-03-05,1266737.0,1266737.0,1266737.0,,Optimism,peggedUSD,
2025-03-06,1266737.0,1266737.0,1266737.0,,Optimism,peggedUSD,
2025-03-07,1266737.0,1266737.0,1266737.0,,Optimism,peggedUSD,
2025-03-08,1266737.0,1266737.0,1266737.0,,Optimism,peggedUSD,
2025-03-09,1267532.0,1267532.0,1267532.0,,Optimism,peggedUSD,
2025-03-10,1267532.0,1267532.0,1267532.0,,Optimism,peggedUSD,
2025-03-11,1267532.0,1267532.0,1267532.0,,Optimism,peggedUSD,
2025-03-12,1267532.0,1267532.0,1267532.0,,Optimism,peggedUSD,
2025-03-13,1267532.0,1267532.0,1267532.0,,Optimism,peggedUSD,
2025-03-14,1267532.0,1267532.0,1267532.0,,Optimism,peggedUSD,
2025-03-15,1267532.0,1267532.0,1267532.0,,Optimism,peggedUSD,
2025-03-16,1267532.0,1267532.0,1267532.0,,Optimism,peggedUSD,
2025-03-17,1267532.0,1267532.0,1267532.0,,Optimism,peggedUSD,
2025-03-18,1247335.0,1247335.0,1247335.0,,Optimism,peggedUSD,
2025-03-19,1247335.0,1247335.0,1247335.0,,Optimism,peggedUSD,
2025-03-20,1247335.0,1247335.0,1247335.0,,Optimism,peggedUSD,
2025-03-21,1247335.0,1247335.0,1247335.0,,Optimism,peggedUSD,
2025-03-22,1247335.0,1247335.0,1247335.0,,Optimism,peggedUSD,
2025-03-23,1247335.0,1247335.0,1247335.0,,Optimism,peggedUSD,
2025-03-24,1247335.0,1247335.0,1247335.0,,Optimism,peggedUSD,
2025-03-25,1196598.0,1196598.0,1196598.0,,Optimism,peggedUSD,
2025-03-26,1196598.0,1196598.0,1196598.0,,Optimism,peggedUSD,
2025-03-27,1196598.0,1196598.0,1196598.0,,Optimism,peggedUSD,
2025-03-28,1196598.0,1196598.0,1196598.0,,Optimism,peggedUSD,
2025-03-29,1196598.0,1196598.0,1196598.0,,Optimism,peggedUSD,
2025-03-30,1196598.0,1196598.0,1196598.0,,Optimism,peggedUSD,
2025-03-31,1196598.0,1196598.0,1196598.0,,Optimism,peggedUSD,
2025-04-01,1196598.0,1196598.0,1196598.0,,Optimism,peggedUSD,
2025-04-02,1196598.0,1196598.0,1196598.0,,Optimism,peggedUSD,
2025-04-03,1196598.0,1196598.0,1196598.0,,Optimism,peggedUSD,
2025-04-04,1196598.0,1196598.0,1196598.0,,Optimism,peggedUSD,
2025-04-05,1196598.0,1196598.0,1196598.0,,Optimism,peggedUSD,
2025-04-06,1196598.0,1196598.0,1196598.0,,Optimism,peggedUSD,
2025-04-07,1196598.0,1196598.0,1196598.0,,Optimism,peggedUSD,
2025-04-08,1196598.0,1196598.0,1196598.0,,Optimism,peggedUSD,
2025-04-09,1196598.0,1196598.0,1196598.0,,Optimism,peggedUSD,
2025-04-10,1196598.0,1196598.0,1196598.0,,Optimism,peggedUSD,
2025-04-11,1196598.0,1196598.0,1196598.0,,Optimism,peggedUSD,
2025-04-12,1240624.0,1240624.0,1240624.0,,Optimism,peggedUSD,
2025-04-13,1240624.0,1240624.0,1240624.0,,Optimism,peggedUSD,
2025-04-14,1240626.0,1240626.0,1240626.0,,Optimism,peggedUSD,
2025-04-15,1240626.0,1240626.0,1240626.0,,Optimism,peggedUSD,
2025-04-16,1241564.0,1241564.0,1241564.0,,Optimism,peggedUSD,
2025-04-17,1241564.0,1241564.0,1241564.0,,Optimism,peggedUSD,
2025-04-18,1455420.0,1455420.0,1455420.0,,Optimism,peggedUSD,
2025-04-19,1475420.0,1475420.0,1475420.0,,Optimism,peggedUSD,
2025-04-20,1475420.0,1475420.0,1475420.0,,Optimism,peggedUSD,
2025-04-21,1475420.0,1475420.0,1475420.0,,Optimism,peggedUSD,
2025-04-22,1475420.0,1475420.0,1475420.0,,Optimism,peggedUSD,
2025-04-23,1508420.0,1508420.0,1508420.0,,Optimism,peggedUSD,
2025-04-24,1524501.0,1524501.0,1524501.0,,Optimism,peggedUSD,
2025-04-25,1622199.0,1622199.0,1622199.0,,Optimism,peggedUSD,
2025-04-26,2124350.0,2124350.0,2124350.0,,Optimism,peggedUSD,
2025-04-27,2280295.0,2280295.0,2280295.0,,Optimism,peggedUSD,
2025-04-28,2351699.0,2351699.0,2351699.0,,Optimism,peggedUSD,
2025-04-29,2670723.0,2670723.0,2670723.0,,Optimism,peggedUSD,
2025-04-30,2675278.0,2675278.0,2675278.0,,Optimism,peggedUSD,
2025-05-01,2675278.0,2675278.0,2675278.0,,Optimism,peggedUSD,
2025-05-02,2682278.0,2682278.0,2682278.0,,Optimism,peggedUSD,
2025-05-03,2682278.0,2682278.0,2682278.0,,Optimism,peggedUSD,
2025-05-04,2682278.0,2682278.0,2682278.0,,Optimism,peggedUSD,
2025-05-05,2712278.0,2712278.0,2712278.0,,Optimism,peggedUSD,
2025-05-06,2960752.0,2960752.0,2960752.0,,Optimism,peggedUSD,
2025-05-07,2960752.0,2960752.0,2960752.0,,Optimism,peggedUSD,
2025-05-08,2961462.0,2961462.0,2961462.0,,Optimism,peggedUSD,
2025-05-09,2961462.0,2961462.0,2961462.0,,Optimism,peggedUSD,
2025-05-10,2961462.0,2961462.0,2961462.0,,Optimism,peggedUSD,
2025-05-11,2961462.0,2961462.0,2961462.0,,Optimism,peggedUSD,
2025-05-12,2964464.0,2964464.0,2964464.0,,Optimism,peggedUSD,
2025-05-13,2964464.0,2964464.0,2964464.0,,Optimism,peggedUSD,
2025-05-14,2985167.0,2985167.0,2985167.0,,Optimism,peggedUSD,
2025-05-15,3233259.0,3233259.0,3233259.0,,Optimism,peggedUSD,
2025-05-16,3233259.0069206976,3233259.0069206976,3233259.0069206976,,Optimism,peggedUSD,
2023-08-27,1.0,1.0,1.0,,Base,peggedUSD,
2023-08-28,18.0,18.0,18.0,,Base,peggedUSD,
2023-08-29,379.0,379.0,379.0,,Base,peggedUSD,
2023-08-30,379.0,379.0,379.0,,Base,peggedUSD,
2023-08-31,671614.0,671614.0,671614.0,,Base,peggedUSD,
2023-09-01,2628033.0,2628033.0,2628033.0,,Base,peggedUSD,
2023-09-02,3974097.0,3974097.0,3974097.0,,Base,peggedUSD,
2023-09-03,4578115.0,4578115.0,4578115.0,,Base,peggedUSD,
2023-09-04,4736467.0,4736467.0,4736467.0,,Base,peggedUSD,
2023-09-05,5391247.0,5391247.0,5391247.0,,Base,peggedUSD,
2023-09-06,6107339.0,6107339.0,6107339.0,,Base,peggedUSD,
2023-09-07,6959590.0,6959590.0,6959590.0,,Base,peggedUSD,
2023-09-08,7800252.0,7800252.0,7800252.0,,Base,peggedUSD,
2023-09-09,7875342.0,7875342.0,7875342.0,,Base,peggedUSD,
2023-09-10,7875342.0,7875342.0,7875342.0,,Base,peggedUSD,
2023-09-11,7875342.0,7875342.0,7875342.0,,Base,peggedUSD,
2023-09-12,7875342.0,7875342.0,7875342.0,,Base,peggedUSD,
2023-09-13,7875342.0,7875342.0,7875342.0,,Base,peggedUSD,
2023-09-14,8038992.0,8038992.0,8038992.0,,Base,peggedUSD,
2023-09-15,8038992.0,8038992.0,8038992.0,,Base,peggedUSD,
2023-09-16,8038992.0,8038992.0,8038992.0,,Base,peggedUSD,
2023-09-17,8038992.0,8038992.0,8038992.0,,Base,peggedUSD,
2023-09-18,8038992.0,8038992.0,8038992.0,,Base,peggedUSD,
2023-09-19,8219085.0,8219085.0,8219085.0,,Base,peggedUSD,
2023-09-20,8750632.0,8750632.0,8750632.0,,Base,peggedUSD,
2023-09-21,9016928.0,9016928.0,9016928.0,,Base,peggedUSD,
2023-09-22,9023928.0,9023928.0,9023928.0,,Base,peggedUSD,
2023-09-23,9025294.0,9025294.0,9025294.0,,Base,peggedUSD,
2023-09-24,9025294.0,9025294.0,9025294.0,,Base,peggedUSD,
2023-09-25,9025294.0,9025294.0,9025294.0,,Base,peggedUSD,
2023-09-26,9225511.0,9225511.0,9225511.0,,Base,peggedUSD,
2023-09-27,9425761.0,9425761.0,9425761.0,,Base,peggedUSD,
2023-09-28,9902806.0,9902806.0,9902806.0,,Base,peggedUSD,
2023-09-29,9902806.0,9902806.0,9902806.0,,Base,peggedUSD,
2023-09-30,9965806.0,9965806.0,9965806.0,,Base,peggedUSD,
2023-10-01,9965806.0,9965806.0,9965806.0,,Base,peggedUSD,
2023-10-02,9965806.0,9965806.0,9965806.0,,Base,peggedUSD,
2023-10-03,9965806.0,9965806.0,9965806.0,,Base,peggedUSD,
2023-10-04,9965806.0,9965806.0,9965806.0,,Base,peggedUSD,
2023-10-05,9965806.0,9965806.0,9965806.0,,Base,peggedUSD,
2023-10-06,9965806.0,9965806.0,9965806.0,,Base,peggedUSD,
2023-10-07,9965806.0,9965806.0,9965806.0,,Base,peggedUSD,
2023-10-08,10117287.0,10117287.0,10117287.0,,Base,peggedUSD,
2023-10-09,10117287.0,10117287.0,10117287.0,,Base,peggedUSD,
2023-10-10,10117287.0,10117287.0,10117287.0,,Base,peggedUSD,
2023-10-11,10117287.0,10117287.0,10117287.0,,Base,peggedUSD,
2023-10-12,10117287.0,10117287.0,10117287.0,,Base,peggedUSD,
2023-10-13,10117287.0,10117287.0,10117287.0,,Base,peggedUSD,
2023-10-14,10117287.0,10117287.0,10117287.0,,Base,peggedUSD,
2023-10-15,9390836.0,9390836.0,9390836.0,,Base,peggedUSD,
2023-10-16,9424336.0,9424336.0,9424336.0,,Base,peggedUSD,
2023-10-17,9424335.0,9424335.0,9424335.0,,Base,peggedUSD,
2023-10-18,8934707.0,8934707.0,8934707.0,,Base,peggedUSD,
2023-10-19,8934706.0,8934706.0,8934706.0,,Base,peggedUSD,
2023-10-20,8934706.0,8934706.0,8934706.0,,Base,peggedUSD,
2023-10-21,8934706.0,8934706.0,8934706.0,,Base,peggedUSD,
2023-10-22,8934706.0,8934706.0,8934706.0,,Base,peggedUSD,
2023-10-23,8967486.0,8967486.0,8967486.0,,Base,peggedUSD,
2023-10-24,8967486.0,8967486.0,8967486.0,,Base,peggedUSD,
2023-10-25,8879067.0,8879067.0,8879067.0,,Base,peggedUSD,
2023-10-26,8879067.0,8879067.0,8879067.0,,Base,peggedUSD,
2023-10-27,8256458.0,8256458.0,8256458.0,,Base,peggedUSD,
2023-10-28,8256458.0,8256458.0,8256458.0,,Base,peggedUSD,
2023-10-29,8256358.0,8256358.0,8256358.0,,Base,peggedUSD,
2023-10-30,8256358.0,8256358.0,8256358.0,,Base,peggedUSD,
2023-10-31,7926384.0,7926384.0,7926384.0,,Base,peggedUSD,
2023-11-01,7675611.0,7675611.0,7675611.0,,Base,peggedUSD,
2023-11-02,7675611.0,7675611.0,7675611.0,,Base,peggedUSD,
2023-11-03,7576625.0,7576625.0,7576625.0,,Base,peggedUSD,
2023-11-04,6827003.0,6827003.0,6827003.0,,Base,peggedUSD,
2023-11-05,6827003.0,6827003.0,6827003.0,,Base,peggedUSD,
2023-11-06,6248123.0,6248123.0,6248123.0,,Base,peggedUSD,
2023-11-07,6269123.0,6269123.0,6269123.0,,Base,peggedUSD,
2023-11-08,6269123.0,6269123.0,6269123.0,,Base,peggedUSD,
2023-11-09,6269123.0,6269123.0,6269123.0,,Base,peggedUSD,
2023-11-10,6269123.0,6269123.0,6269123.0,,Base,peggedUSD,
2023-11-11,5551339.0,5551339.0,5551339.0,,Base,peggedUSD,
2023-11-12,5551339.0,5551339.0,5551339.0,,Base,peggedUSD,
2023-11-13,5551339.0,5551339.0,5551339.0,,Base,peggedUSD,
2023-11-14,5551339.0,5551339.0,5551339.0,,Base,peggedUSD,
2023-11-15,4936159.0,4936159.0,4936159.0,,Base,peggedUSD,
2023-11-16,4642550.0,4642550.0,4642550.0,,Base,peggedUSD,
2023-11-17,4323997.0,4323997.0,4323997.0,,Base,peggedUSD,
2023-11-18,4263951.0,4263951.0,4263951.0,,Base,peggedUSD,
2023-11-19,4231650.0,4231650.0,4231650.0,,Base,peggedUSD,
2023-11-20,4231650.0,4231650.0,4231650.0,,Base,peggedUSD,
2023-11-21,4090962.0,4090962.0,4090962.0,,Base,peggedUSD,
2023-11-22,4090962.0,4090962.0,4090962.0,,Base,peggedUSD,
2023-11-23,4090961.0,4090961.0,4090961.0,,Base,peggedUSD,
2023-11-24,4090961.0,4090961.0,4090961.0,,Base,peggedUSD,
2023-11-25,3932062.0,3932062.0,3932062.0,,Base,peggedUSD,
2023-11-26,3932062.0,3932062.0,3932062.0,,Base,peggedUSD,
2023-11-27,3362534.0,3362534.0,3362534.0,,Base,peggedUSD,
2023-11-28,3362534.0,3362534.0,3362534.0,,Base,peggedUSD,
2023-11-29,3362534.0,3362534.0,3362534.0,,Base,peggedUSD,
2023-11-30,3362534.0,3362534.0,3362534.0,,Base,peggedUSD,
2023-12-01,3362534.0,3362534.0,3362534.0,,Base,peggedUSD,
2023-12-02,2962534.0,2962534.0,2962534.0,,Base,peggedUSD,
2023-12-03,2921318.0,2921318.0,2921318.0,,Base,peggedUSD,
2023-12-04,2921308.0,2921308.0,2921308.0,,Base,peggedUSD,
2023-12-05,2921308.0,2921308.0,2921308.0,,Base,peggedUSD,
2023-12-06,2921308.0,2921308.0,2921308.0,,Base,peggedUSD,
2023-12-07,2921308.0,2921308.0,2921308.0,,Base,peggedUSD,
2023-12-08,2983546.0,2983546.0,2983546.0,,Base,peggedUSD,
2023-12-09,2865991.0,2865991.0,2865991.0,,Base,peggedUSD,
2023-12-10,2865991.0,2865991.0,2865991.0,,Base,peggedUSD,
2023-12-11,2865991.0,2865991.0,2865991.0,,Base,peggedUSD,
2023-12-12,2388514.0,2388514.0,2388514.0,,Base,peggedUSD,
2023-12-13,2388514.0,2388514.0,2388514.0,,Base,peggedUSD,
2023-12-14,2388514.0,2388514.0,2388514.0,,Base,peggedUSD,
2023-12-15,2388514.0,2388514.0,2388514.0,,Base,peggedUSD,
2023-12-16,2388514.0,2388514.0,2388514.0,,Base,peggedUSD,
2023-12-17,2388514.0,2388514.0,2388514.0,,Base,peggedUSD,
2023-12-18,2388514.0,2388514.0,2388514.0,,Base,peggedUSD,
2023-12-19,2388514.0,2388514.0,2388514.0,,Base,peggedUSD,
2023-12-20,2388514.0,2388514.0,2388514.0,,Base,peggedUSD,
2023-12-21,2388514.0,2388514.0,2388514.0,,Base,peggedUSD,
2023-12-22,2441913.0,2441913.0,2441913.0,,Base,peggedUSD,
2023-12-23,2441913.0,2441913.0,2441913.0,,Base,peggedUSD,
2023-12-24,2441913.0,2441913.0,2441913.0,,Base,peggedUSD,
2023-12-25,2441913.0,2441913.0,2441913.0,,Base,peggedUSD,
2023-12-26,2466766.0,2466766.0,2466766.0,,Base,peggedUSD,
2023-12-27,2466766.0,2466766.0,2466766.0,,Base,peggedUSD,
2023-12-28,2466766.0,2466766.0,2466766.0,,Base,peggedUSD,
2023-12-29,2466766.0,2466766.0,2466766.0,,Base,peggedUSD,
2023-12-30,2466766.0,2466766.0,2466766.0,,Base,peggedUSD,
2023-12-31,2520372.0,2520372.0,2520372.0,,Base,peggedUSD,
2024-01-01,2520372.0,2520372.0,2520372.0,,Base,peggedUSD,
2024-01-02,2520372.0,2520372.0,2520372.0,,Base,peggedUSD,
2024-01-03,2520372.0,2520372.0,2520372.0,,Base,peggedUSD,
2024-01-04,2520372.0,2520372.0,2520372.0,,Base,peggedUSD,
2024-01-05,2520372.0,2520372.0,2520372.0,,Base,peggedUSD,
2024-01-06,2520372.0,2520372.0,2520372.0,,Base,peggedUSD,
2024-01-07,2520372.0,2520372.0,2520372.0,,Base,peggedUSD,
2024-01-08,2520372.0,2520372.0,2520372.0,,Base,peggedUSD,
2024-01-09,2520372.0,2520372.0,2520372.0,,Base,peggedUSD,
2024-01-10,2520372.0,2520372.0,2520372.0,,Base,peggedUSD,
2024-01-11,2520372.0,2520372.0,2520372.0,,Base,peggedUSD,
2024-01-12,2535372.0,2535372.0,2535372.0,,Base,peggedUSD,
2024-01-13,2563048.0,2563048.0,2563048.0,,Base,peggedUSD,
2024-01-14,2563048.0,2563048.0,2563048.0,,Base,peggedUSD,
2024-01-15,2563048.0,2563048.0,2563048.0,,Base,peggedUSD,
2024-01-16,2563048.0,2563048.0,2563048.0,,Base,peggedUSD,
2024-01-17,2563048.0,2563048.0,2563048.0,,Base,peggedUSD,
2024-01-18,2563048.0,2563048.0,2563048.0,,Base,peggedUSD,
2024-01-19,2563048.0,2563048.0,2563048.0,,Base,peggedUSD,
2024-01-20,2563048.0,2563048.0,2563048.0,,Base,peggedUSD,
2024-01-21,2563048.0,2563048.0,2563048.0,,Base,peggedUSD,
2024-01-22,2563048.0,2563048.0,2563048.0,,Base,peggedUSD,
2024-01-23,2563048.0,2563048.0,2563048.0,,Base,peggedUSD,
2024-01-24,2563048.0,2563048.0,2563048.0,,Base,peggedUSD,
2024-01-25,2563048.0,2563048.0,2563048.0,,Base,peggedUSD,
2024-01-26,2563048.0,2563048.0,2563048.0,,Base,peggedUSD,
2024-01-27,2563048.0,2563048.0,2563048.0,,Base,peggedUSD,
2024-01-28,2563048.0,2563048.0,2563048.0,,Base,peggedUSD,
2024-01-29,2563048.0,2563048.0,2563048.0,,Base,peggedUSD,
2024-01-30,2563048.0,2563048.0,2563048.0,,Base,peggedUSD,
2024-01-31,2563048.0,2563048.0,2563048.0,,Base,peggedUSD,
2024-02-01,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-02,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-03,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-04,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-05,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-06,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-07,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-08,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-09,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-10,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-11,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-12,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-13,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-14,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-15,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-16,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-17,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-18,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-19,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-20,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-21,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-22,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-23,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-24,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-25,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-26,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-27,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-28,2485226.0,2485226.0,2485226.0,,Base,peggedUSD,
2024-02-29,2615725.0,2615725.0,2615725.0,,Base,peggedUSD,
2024-03-01,2736344.0,2736344.0,2736344.0,,Base,peggedUSD,
2024-03-02,2836977.0,2836977.0,2836977.0,,Base,peggedUSD,
2024-03-03,2836977.0,2836977.0,2836977.0,,Base,peggedUSD,
2024-03-04,2937713.0,2937713.0,2937713.0,,Base,peggedUSD,
2024-03-05,2937713.0,2937713.0,2937713.0,,Base,peggedUSD,
2024-03-06,2937713.0,2937713.0,2937713.0,,Base,peggedUSD,
2024-03-07,2937713.0,2937713.0,2937713.0,,Base,peggedUSD,
2024-03-08,2937713.0,2937713.0,2937713.0,,Base,peggedUSD,
2024-03-09,2964019.0,2964019.0,2964019.0,,Base,peggedUSD,
2024-03-10,2964019.0,2964019.0,2964019.0,,Base,peggedUSD,
2024-03-11,2964019.0,2964019.0,2964019.0,,Base,peggedUSD,
2024-03-12,3125519.0,3125519.0,3125519.0,,Base,peggedUSD,
2024-03-13,3125519.0,3125519.0,3125519.0,,Base,peggedUSD,
2024-03-14,3125519.0,3125519.0,3125519.0,,Base,peggedUSD,
2024-03-15,3252516.0,3252516.0,3252516.0,,Base,peggedUSD,
2024-03-16,3252516.0,3252516.0,3252516.0,,Base,peggedUSD,
2024-03-17,3252516.0,3252516.0,3252516.0,,Base,peggedUSD,
2024-03-18,3252516.0,3252516.0,3252516.0,,Base,peggedUSD,
2024-03-19,3252516.0,3252516.0,3252516.0,,Base,peggedUSD,
2024-03-20,3252516.0,3252516.0,3252516.0,,Base,peggedUSD,
2024-03-21,3252514.0,3252514.0,3252514.0,,Base,peggedUSD,
2024-03-22,3252514.0,3252514.0,3252514.0,,Base,peggedUSD,
2024-03-23,3252514.0,3252514.0,3252514.0,,Base,peggedUSD,
2024-03-24,3252514.0,3252514.0,3252514.0,,Base,peggedUSD,
2024-03-25,3252514.0,3252514.0,3252514.0,,Base,peggedUSD,
2024-03-26,3252514.0,3252514.0,3252514.0,,Base,peggedUSD,
2024-03-27,3252514.0,3252514.0,3252514.0,,Base,peggedUSD,
2024-03-28,3252514.0,3252514.0,3252514.0,,Base,peggedUSD,
2024-03-29,3252514.0,3252514.0,3252514.0,,Base,peggedUSD,
2024-03-30,3252514.0,3252514.0,3252514.0,,Base,peggedUSD,
2024-03-31,3252514.0,3252514.0,3252514.0,,Base,peggedUSD,
2024-04-01,3252514.0,3252514.0,3252514.0,,Base,peggedUSD,
2024-04-02,3252514.0,3252514.0,3252514.0,,Base,peggedUSD,
2024-04-03,3252514.0,3252514.0,3252514.0,,Base,peggedUSD,
2024-04-04,3252514.0,3252514.0,3252514.0,,Base,peggedUSD,
2024-04-05,3252514.0,3252514.0,3252514.0,,Base,peggedUSD,
2024-04-06,3252514.0,3252514.0,3252514.0,,Base,peggedUSD,
2024-04-07,3252514.0,3252514.0,3252514.0,,Base,peggedUSD,
2024-04-08,3252514.0,3252514.0,3252514.0,,Base,peggedUSD,
2024-04-09,3252514.0,3252514.0,3252514.0,,Base,peggedUSD,
2024-04-10,3252514.0,3252514.0,3252514.0,,Base,peggedUSD,
2024-04-11,3252514.0,3252514.0,3252514.0,,Base,peggedUSD,
2024-04-12,3272189.0,3272189.0,3272189.0,,Base,peggedUSD,
2024-04-13,3036257.0,3036257.0,3036257.0,,Base,peggedUSD,
2024-04-14,3036257.0,3036257.0,3036257.0,,Base,peggedUSD,
2024-04-15,2950358.0,2950358.0,2950358.0,,Base,peggedUSD,
2024-04-16,2652724.0,2652724.0,2652724.0,,Base,peggedUSD,
2024-04-17,2652724.0,2652724.0,2652724.0,,Base,peggedUSD,
2024-04-18,2652724.0,2652724.0,2652724.0,,Base,peggedUSD,
2024-04-19,2706727.0,2706727.0,2706727.0,,Base,peggedUSD,
2024-04-20,2625825.0,2625825.0,2625825.0,,Base,peggedUSD,
2024-04-21,2625825.0,2625825.0,2625825.0,,Base,peggedUSD,
2024-04-22,2625825.0,2625825.0,2625825.0,,Base,peggedUSD,
2024-04-23,2625825.0,2625825.0,2625825.0,,Base,peggedUSD,
2024-04-24,2625825.0,2625825.0,2625825.0,,Base,peggedUSD,
2024-04-25,2626825.0,2626825.0,2626825.0,,Base,peggedUSD,
2024-04-26,2372820.0,2372820.0,2372820.0,,Base,peggedUSD,
2024-04-27,2372820.0,2372820.0,2372820.0,,Base,peggedUSD,
2024-04-28,2372820.0,2372820.0,2372820.0,,Base,peggedUSD,
2024-04-29,2382918.0,2382918.0,2382918.0,,Base,peggedUSD,
2024-04-30,2382918.0,2382918.0,2382918.0,,Base,peggedUSD,
2024-05-01,2163454.0,2163454.0,2163454.0,,Base,peggedUSD,
2024-05-02,2161030.0,2161030.0,2161030.0,,Base,peggedUSD,
2024-05-03,2161030.0,2161030.0,2161030.0,,Base,peggedUSD,
2024-05-04,2161030.0,2161030.0,2161030.0,,Base,peggedUSD,
2024-05-05,2145336.0,2145336.0,2145336.0,,Base,peggedUSD,
2024-05-06,2137306.0,2137306.0,2137306.0,,Base,peggedUSD,
2024-05-07,1947379.0,1947379.0,1947379.0,,Base,peggedUSD,
2024-05-08,1947379.0,1947379.0,1947379.0,,Base,peggedUSD,
2024-05-09,1947379.0,1947379.0,1947379.0,,Base,peggedUSD,
2024-05-10,1947379.0,1947379.0,1947379.0,,Base,peggedUSD,
2024-05-11,1947379.0,1947379.0,1947379.0,,Base,peggedUSD,
2024-05-12,1947379.0,1947379.0,1947379.0,,Base,peggedUSD,
2024-05-13,1947379.0,1947379.0,1947379.0,,Base,peggedUSD,
2024-05-14,1791246.0,1791246.0,1791246.0,,Base,peggedUSD,
2024-05-15,1715352.0,1715352.0,1715352.0,,Base,peggedUSD,
2024-05-16,1715352.0,1715352.0,1715352.0,,Base,peggedUSD,
2024-05-17,1715352.0,1715352.0,1715352.0,,Base,peggedUSD,
2024-05-18,1666192.0,1666192.0,1666192.0,,Base,peggedUSD,
2024-05-19,1666192.0,1666192.0,1666192.0,,Base,peggedUSD,
2024-05-20,1666192.0,1666192.0,1666192.0,,Base,peggedUSD,
2024-05-21,1666192.0,1666192.0,1666192.0,,Base,peggedUSD,
